VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
034275,"CASCO AUTO PARTS SUPPLY","STORE CONSIGNOR",Hardware
170378,"CHILONIA FABRICA",OUTRIGHT,"Kultura,Guam Island"
044142,"DOUBLE L BEAUTY PRODUCTS","STORE CONSIGNOR",Watsons
070537,"GOLDEN CHILD MARKETING",OUTRIGHT,"Babies' Accs & Furns"
180444,"RAL-VIN MARKETING",OUTRIGHT,"Linens & Accessories"
200476,"TOM'S HANDICRAFTS",OUTRIGHT,"Kultura,Guam Island"
200165,"2M2N MARKETING",OUTRIGHT,"Linens & Accessories,Hardware"
190895,"2ND GENERATION GARMENT INDUSTRY",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys,Surplus Shop,Women's Wear 3,Men's Wear Plus,MW Institutional Sales,Sports Central"
200544,"3ESMZ CORPORATION",OUTRIGHT,Snacks
200353,"3-J PLASTICWORLD & MANUFACTURING CORP.",OUTRIGHT,"Babies' Accs & Furns,Storage & Organizers,Tableware,Hardware"
050196,"8 CIRCLE COMMERCIAL",OUTRIGHT,"Men's Accessories"
014258,"A&S BOOKS PUBLISHING CORPORATION","STORE CONSIGNOR",Kultura
260196,"A.T.C. HEALTH CARE INT'L CORP.",OUTRIGHT,Watsons
014232,"A-2-Z INTL DISTRIBUTION INC","STORE CONSIGNOR",Luggage
014015,"ABS-CBN PUBLISHING INC","STORE CONSIGNOR","Babies' Accs & Furns,Hardware,Music N Video,Toys,Stationery,Watsons"
014284,"ACC INTERNATIONAL TRADING","STORE CONSIGNOR",Watsons
014223,"ACCENTUATIONS ENTERPRISES INC","STORE CONSIGNOR",Kultura
010581,"ACCUPOINT SYSTEMS, INC.",OUTRIGHT,"Men's Accessories,Toys,Stationery"
014076,"ACHIEVE ENTERPRISES","STORE CONSIGNOR","Storage & Organizers,Appliance,Toys"
010787,"ADVANI APPAREL INC",OUTRIGHT,"Men's Wear,Kids' Wear - Girls,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys,Surplus Shop,Kultura,Kitchenware,Linens & Accessories,Hardware"
010240,"AEO INTERNATIONAL FOOD CORPORATION",OUTRIGHT,"Kultura,Snacks"
010760,"AHAM CORPORATION",OUTRIGHT,Appliance
014024,"ALBETTIE LEATHER PRODUCTS","STORE CONSIGNOR","Women's Accessories"
014192,"ALEXANDER'S WEAR INT'L CORPORATION","STORE CONSIGNOR","Men's Wear,Kids' Wear - Girls,Women's Wear 2,Kids' Wear - Boys"
010773,"ALEXIS MARKETING, INC.",OUTRIGHT,"Kids' Wear - Girls,Women's Accessories,Kids' Accessories,Toys"
014244,"ALL PURPOSE APPLIANCES & MULTI PRODUCTSINC","STORE CONSIGNOR",Appliance
014306,"ALL THAT BLUSH TRADING INC.","STORE CONSIGNOR",Watsons
014303,"ALL THINGS BABY INC.","STORE CONSIGNOR","Babies' Accs & Furns"
014245,"ALLY BABY CARE STATION CO","STORE CONSIGNOR","Babies' Accs & Furns"
014282,"ALPHAHEIGHTS INC","STORE CONSIGNOR","Babies' Accs & Furns,Toys"
014159,"ALRIVER EXPORT CORPORATION","STORE CONSIGNOR",Kultura
014240,"AMELIE ENTERPRICES","STORE CONSIGNOR",Kultura
014118,"AMERICAN STAR APPAREL PHILS. INC.","STORE CONSIGNOR","Men's Wear,Girls' Teen Wear,Boys' Teen Wear,Men's Accessories"
014317,"AMERICAN TECHNOLOGIES, INC.","STORE CONSIGNOR","Babies' Accs & Furns,Kitchenware,Crate And Barrel"
010591,"AMITY INTERNATIONAL SALES CORPORATION",OUTRIGHT,"Storage & Organizers,Our Home,Furniture & Fixtures,Hardware"
010894,"AMPRO PET NUTRITION INC",OUTRIGHT,"Hardware,Pet Express"
014291,"AMPULLA CORP.","STORE CONSIGNOR",Kultura
014272,"AND-DRIM MARKETING","STORE CONSIGNOR","Linens & Accessories,Crate And Barrel"
014249,"ANIMAL SCIENCE CENTERLINE PET SUPPLY","STORE CONSIGNOR","Pet Express"
014266,"ANIMALSCIENCE INC","STORE CONSIGNOR","Pet Express"
014167,"ANNE'S KASTLE ENTERPRISES CO.","STORE CONSIGNOR","Babies' Accs & Furns"
014263,"ANTHOLOGY INC","STORE CONSIGNOR","Women's Shoes"
014290,"ANYO APPAREL, INC.","STORE CONSIGNOR","Women's Wear 1"
014312,"AOKI FURNITURE & PLASTIC CO.","STORE CONSIGNOR","Storage & Organizers,Crate And Barrel"
014254,"A-ONE GARMENTS PRINT HOUSE INC.","STORE CONSIGNOR","Kids' Wear - Girls"
014314,"APOLLOPLUS CAPITAL INC.","STORE CONSIGNOR",Watsons
014302,"ARANAZ DE LUJO INC.","STORE CONSIGNOR",Kultura
010920,"ARDENT WORLD INC",OUTRIGHT,Watsons
014296,"ARETEI FOODS CORPORATION","STORE CONSIGNOR",Snacks
014300,"ARINAWAN MANUFACTURING CORPORATION","STORE CONSIGNOR","Babies' Accs & Furns"
014019,"ARTIST VILLAGE ENTERPRISE","STORE CONSIGNOR",Kultura
010765,"ASHLAR INDUSTRIAL CORPORATION",OUTRIGHT,"Babies' Accs & Furns,Storage & Organizers,Kitchenware,Tableware,Decorations & Accessories,Hardware"
014112,"ASIA PACIFIC COSMETICS PHILS. CORP.","STORE CONSIGNOR","Women's Accessories,Storage & Organizers,Kitchenware,Linens & Accessories,Decorations & Accessories,Watsons"
014179,"ASIATYPE DISTRIBUTION INCORPORATED","STORE CONSIGNOR","Kultura,Appliance,Hardware,Pet Express,Stationery"
014278,"ASILO DE' COR HOME ACCENTS, INC.","STORE CONSIGNOR","Our Home,Hardware"
014048,"ASSOCIATED TRADING CORPORATION","STORE CONSIGNOR",Toys
010372,"ASTECH PENGSON DISTRIBUTORS INC",OUTRIGHT,"Appliance,Hardware,Stationery"
014055,"ATLANTA INDUSTRIES INC","STORE CONSIGNOR",Hardware
010785,"ATLAS HOME PRODUCTS, INC.",OUTRIGHT,"Women's Accessories,Babies' Accs & Furns,Furniture & Fixtures,Appliance,Kitchenware,Tableware,Decorations & Accessories,Hardware,Toys,Stationery,Watsons"
014287,"ATMADY CORPORATION","STORE CONSIGNOR","Babies' Accs & Furns"
014315,"AVALON TECHNICAL INT'L TRADING CORP.","STORE CONSIGNOR",Appliance
010262,"AVESCO MARKETING CORPORATION",OUTRIGHT,Hardware
024050,"B.R. CHUA ENTERPRISES INC.","STORE CONSIGNOR","Our Home"
024020,"B.U.M. EQUIPMENT INCORPORATED","STORE CONSIGNOR","Girls' Teen Wear,Boys' Teen Wear"
020179,"B.W.W. TRADING",OUTRIGHT,"Linens & Accessories,Decorations & Accessories"
020563,"BABYDRAGON TRADING",OUTRIGHT,"Babies' Accs & Furns"
020369,"BANBROS COMMERCIAL, INCORPORATED",OUTRIGHT,"Appliance,Gadgets,Toys,Stationery"
020879,"BANIX MANUFACTURING INCORPORATED",OUTRIGHT,"Kids' Wear - Girls,Character Shop"
024034,"BASIC CLOTHING INTERNATIONAL MFG.","STORE CONSIGNOR","Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Kids' Wear - Boys"
020540,"BAYNES AND ASSOCIATES INC.",OUTRIGHT,Kultura
020322,"BCP DERMATOLOGICAL CORP",OUTRIGHT,Watsons
020335,"BEAUTY BLENDS INC",OUTRIGHT,"Bags,Watsons"
024067,"BEAUTY CONCEPT SALON EQPT AND BEAUTYSUPPLY INC","STORE CONSIGNOR",Watsons
020515,"BEAUTYPLUS FOREVER INTERNATIONAL INC.",OUTRIGHT,Watsons
020471,"BEDAN ANIMAL CARE INC",OUTRIGHT,"Pet Express"
020396,"BELEXIS CONCEPTS, INC.",OUTRIGHT,Appliance
020160,"BENEWELL DISTRIBUTORS",OUTRIGHT,Hardware
020469,"BESTSOURCE GENERAL MDSG. INC.",OUTRIGHT,"Men's Shoes,Women's Shoes,Bags,Kids' Shoes"
020461,"BESTWORLD HOUSEWARE CO",OUTRIGHT,"Storage & Organizers,Kitchenware,Tableware"
020432,"BIG BEN MARKETING INC",OUTRIGHT,"Decorations & Accessories,Toys"
020119,"BIG E FOOD CORPORATION",OUTRIGHT,Snacks
020366,BIG_BOY_CONSUMER_SALES_INC,OUTRIGHT,Hardware
020357,"BIO RESEARCH INC",OUTRIGHT,"Pet Express"
020358,"BIOCOSTECH PHILIPPINES CORPORATION",OUTRIGHT,Watsons
020462,"BL PRIME INTERNATIONAL CO.",OUTRIGHT,"Our Home,Hardware"
020807,"BLOOMING HANDKERCHIEFS MFG CORP",OUTRIGHT,"Men's Accessories,Women's Accessories,Kids' Accessories,Babies' Accs & Furns,Kids' Shoes,Toys,Character Shop"
020370,"BLUE AL INC",OUTRIGHT,Watsons
020354,"BLUEFISH DIGITAL MEDIA TECH CORP",OUTRIGHT,"Appliance,Hardware"
020514,"BMTQ MARKETING",OUTRIGHT,L'INDOCHINE
024063,"BOCALO MANUFACTURING CORP","STORE CONSIGNOR","Women's Shoes"
020599,"BODY NEEDS & BASICS INC",OUTRIGHT,"Snacks,Watsons"
024158,"BOMA ONE PACIFIC CORPORATION","STORE CONSIGNOR","Kultura,Pet Express,Watsons"
024024,"BON-BON MERCHANDISERS SALES CORPORATION","STORE CONSIGNOR",Bags
020489,"BORDERLESS EXCHANGE ENTERPRISES INC.",OUTRIGHT,"Babies' Accs & Furns,Pet Express"
020609,"BOSSINI GARMENTS CORP",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Babies' Wear,Boys' Teen Wear,Women's Wear 3"
020436,"BRADY PHARMA INC.",OUTRIGHT,Watsons
020381,"BRAND WORKS ACCESSORIES MDSG CORP",OUTRIGHT,"Character Shop"
020270,"BRATT SUPREME APPAREL INC",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys"
020536,"BRIDGECOM PRIME DISTRIBUTION, INC.",OUTRIGHT,Luggage
020535,"BRIGHT RAY ENTERPRISES",OUTRIGHT,Watsons
020021,"BRILLS MRKTG. CORP.",OUTRIGHT,"Furniture & Fixtures"
020307,"BUCKWISE TRADING CORPORATION",OUTRIGHT,Luggage
024104,"BUDDY KIDS MANUFACTURING","STORE CONSIGNOR","Girls' Teen Wear,Babies' Wear,Kids' Shoes,Outdoors"
020695,"BURLINGTON INDUSTRIES PHILIPPINES,INCORPORATED",OUTRIGHT,"Men's Accessories,Guam Island,Watsons"
034057,"C.Y.T. SPORTSWEAR","STORE CONSIGNOR","Men's Wear"
034112,"CANADIAN MANUFACTURING","STORE CONSIGNOR","Our Home,Linens & Accessories,Crate And Barrel"
034100,"CANARY ENTERPRISES INC","STORE CONSIGNOR","Kids' Wear - Girls,Kids' Wear - Boys"
034190,"CANDLEXCHANGE CO","STORE CONSIGNOR","Our Home,Kultura,Decorations & Accessories"
030472,"CANDY MIX PLUS, INC.",OUTRIGHT,Snacks
034141,"CANOPY HOME PHILIPPINES CO INC","STORE CONSIGNOR","Our Home,Furniture & Fixtures,Linens & Accessories,Hardware,Crate And Barrel"
034269,"CARCHIMILLICAN MARKETING","STORE CONSIGNOR","Pet Express"
034283,"CARIAN ENTERPRISES","STORE CONSIGNOR","Appliance,Kitchenware,Toys,Crate And Barrel"
034322,"CARIAN PHILIPPINES INC.","STORE CONSIGNOR","Kitchenware,Crate And Barrel"
034288,"CARL COLOSSAL CREATIONS CORP","STORE CONSIGNOR","Furniture & Fixtures,Crate And Barrel"
034304,"CARLITA R. DORAN HERBAL CORP.","STORE CONSIGNOR",Kultura
030382,"CARRINGTON INTERNATIONAL",OUTRIGHT,"Women's Wear 2,Linens & Accessories,Decorations & Accessories,Hardware"
034263,"CASUAL CONTINENTALE INC.","STORE CONSIGNOR","Furniture & Fixtures,Crate And Barrel"
030731,"CELESTIAL COTTAGE INDUSTRIES",OUTRIGHT,Toys
034305,"CELLPRIME DISTRIBUTION CORPORATION","STORE CONSIGNOR","Toys,Character Shop"
030361,"CHAMCO INCORPORATED",OUTRIGHT,"Hardware,Pet Express"
170168,"CHAMPION FURNITURE MANUFACTURING INC",OUTRIGHT,"Our Home,Furniture & Fixtures,Linens & Accessories"
034242,"CHARLIE KEN MARKETING CORPORATION","STORE CONSIGNOR",Watsons
034117,"CHARTER INTERNATIONAL INC","STORE CONSIGNOR","Women's Shoes,Bags"
034247,"CHEF TONY'S SNACK FOODS PHILS., CORP.","STORE CONSIGNOR",Snacks
230194,"CHG GLOBAL INC.",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
034274,"CHIBUZO INTERNATIONAL CORP","STORE CONSIGNOR","Kids' Shoes,Toys"
030112,"CHIC CENTRE CORPORATION",OUTRIGHT,Watsons
034225,"CHICAGO GARMENTS","STORE CONSIGNOR","Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Kids' Shoes,Toys"
034020,"CHILDRENS WEARHOUSE CORP","STORE CONSIGNOR","Linens & Accessories,Crate And Barrel"
034215,"CHILEN CHICHARON","STORE CONSIGNOR",Snacks
034321,"CHINO PINO BABYWEAR COMPANY INC.","STORE CONSIGNOR","Babies' Accs & Furns"
034291,"CKMJ GREENOVATION INC.","STORE CONSIGNOR","Babies' Accs & Furns,Toys"
034214,"CLB FOODS MANUFACTURING CORPORATION","STORE CONSIGNOR",Snacks
030840,"CO BAN KIAT HARDWARE, INC.",OUTRIGHT,Hardware
030918,"COCO TECHNOLOGIES CORPORATION",OUTRIGHT,"Kultura,Decorations & Accessories,Hardware,Pet Express"
034231,"COLENT DIVERSIFIED PRODUCTS INC.","STORE CONSIGNOR",Hardware
034296,"COLENT MARKETING PHILS. INC.","STORE CONSIGNOR",Hardware
034204,"COLEROSH INC.","STORE CONSIGNOR","Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Kids' Wear - Boys"
030351,"COLLINS INTERNATIONAL TRADINGCORPORATION",OUTRIGHT,"Babies' Accs & Furns,Storage & Organizers,Appliance,Kitchenware,Linens & Accessories,Hardware,Stationery,Watsons"
034209,"COLUMNBUS INDUSTRIES INC","STORE CONSIGNOR","Storage & Organizers,Our Home,Kultura,Crate And Barrel"
030933,"COMARK INTERNATIONAL CORPORATION",OUTRIGHT,"Hardware,Watsons"
034164,"COMTRADE MARKETING","STORE CONSIGNOR","Men's Wear"
030593,"CONCEPT CLOTHING COMPANY INC",OUTRIGHT,"Men's Wear"
034172,"CONREY SPECIALTY FOODS INC","STORE CONSIGNOR",Kultura
034216,"CONSORZIO ASIA INC","STORE CONSIGNOR","Women's Shoes"
034003,"CONTEMPO INC.","STORE CONSIGNOR","Kids' Wear - Girls"
030115,"CORAL STONE CORPORATION",OUTRIGHT,"Babies' Accs & Furns,Kultura,Guam Island"
034152,"COSMETICS REVELATION CORPORATION","STORE CONSIGNOR",Watsons
170053,"COSMETIQUE ASIA CORPORATION",OUTRIGHT,Watsons
034286,"COTY PRESTIGE SOUTHEAST ASIAPHILIPPINES, INC.","STORE CONSIGNOR",Watsons
030892,"COUNTRY FAVORITES CERAMICS",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear,Surplus Shop,Kultura,Watsons"
034290,"COUNTRY ROOTS EVENTS AND DISPLAY INC.","STORE CONSIGNOR",Kultura
030657,"COUNTRY ROOTS HOME DECOR",OUTRIGHT,Kultura
030760,"CRAFTTRADE ENTERPRISES",OUTRIGHT,Kultura
030677,"CREATIVE WONDERS INTERNATIONAL CORP",OUTRIGHT,"Kids' Accessories,Luggage,Stationery,Character Shop"
030791,"CRESTWIN MARKETING CORPORATION",OUTRIGHT,"Kids' Shoes"
034307,"CRH NEEDLE CRAFT, INC.","STORE CONSIGNOR",Kultura
034239,"CRIB SIDE MANNERS INC","STORE CONSIGNOR","Kids' Wear - Girls,Babies' Wear"
034178,"CRIS-CEL-COR EXPORT INC","STORE CONSIGNOR",Kultura
030819,"CROMBIE INTERNATIONAL SALES LTD CO",OUTRIGHT,"Kids' Accessories,Babies' Accs & Furns,Kids' Shoes,Linens & Accessories,Toys,Character Shop"
030733,"CROWN SUPPLY CORPORATION",OUTRIGHT,Stationery
034065,"CROWN SYNERGY TRADING CORP","STORE CONSIGNOR","Men's Shoes,Men's Wear,Boys' Teen Wear,Women's Shoes,Men's Accessories,Kids' Shoes,Sports Central"
030778,"CRYSLINE INTERNATIONAL TRADING",OUTRIGHT,"Storage & Organizers,Furniture & Fixtures,Kitchenware,Tableware,Decorations & Accessories,Hardware"
034287,"C'SCOR GLOBAL INTERTRADE CORP.","STORE CONSIGNOR","Babies' Accs & Furns,Watsons"
034055,"CTWALK SHOE MFG","STORE CONSIGNOR","Women's Shoes"
030305,"CUDDLY INTERNATIONAL CORPORATION",OUTRIGHT,"Babies' Accs & Furns,Toys"
034316,"CURATOR1 TRADING CORPORATION","STORE CONSIGNOR",Watsons
034237,"CURRANT CORPORATION","STORE CONSIGNOR","Character Shop"
030859,"CYCHRIS TRADING CORPORATION",OUTRIGHT,"Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys,Toys,Character Shop"
040375,"D' FAMOUS RED BOX CORPORATION",OUTRIGHT,Snacks
040735,"D' MARK MULTI SALES CORPORATION",OUTRIGHT,"Women's Accessories,Babies' Accs & Furns,Watsons"
040574,"DANIPI PHILIPPINES INCORPORATED",OUTRIGHT,Hardware
040303,"DAVIES PAINTS PHILIPPINES INCORPORATED",OUTRIGHT,Hardware
040440,"DBMBS TRADING CORP.",OUTRIGHT,Watsons
040340,"DESCORP INC",OUTRIGHT,Watsons
040342,"DESIGNS LYA ARMOVIT INC",OUTRIGHT,Kultura
040337,"DHEMARK DESIGNS CORP",OUTRIGHT,"Women's Wear 1,LW Institutional Sales"
044006,"DIAMOND INDUSTRIES","STORE CONSIGNOR","Storage & Organizers,Kitchenware,Tableware,Crate And Barrel"
044163,"DIGITAL ADVANTAGE CORP.","STORE CONSIGNOR",SERVICES
040418,"DISTRIBUTION SOLUTIONS PHILS INC",OUTRIGHT,Watsons
040297,"DOCOMO-KAIBIGAN CORP",OUTRIGHT,"Storage & Organizers,Kitchenware,Decorations & Accessories,Hardware"
044151,"DOLLAR & SCENTS CORPORATION","STORE CONSIGNOR",Watsons
044079,"DOMICIL DECOR ENTERPRISE","STORE CONSIGNOR","Our Home,Decorations & Accessories,Crate And Barrel"
040289,"D'STYLES MANUFACTURING CORPORATION",OUTRIGHT,"Furniture & Fixtures"
054056,"E - SY CORPORATION","STORE CONSIGNOR",Hardware
054047,"EARTH TONES CORPORATION","STORE CONSIGNOR","Babies' Accs & Furns,Toys"
050261,"EAST INNOVENTION PHILS INC",OUTRIGHT,"Pet Express"
050469,"EASTER MORNING INSPIRATIONAL PRODUCTS,INC.",OUTRIGHT,"Men's Accessories,Kultura,Decorations & Accessories"
050035,"EASTERN RISING SUN INTERNATIONAL CO",OUTRIGHT,"Babies' Accs & Furns"
050782,"EINSCO COMPANY, INC.",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear"
050255,"ELC BEAUTY, INC.",OUTRIGHT,Watsons
050117,"ELECTROLUX PHILIPPINES INC",OUTRIGHT,Appliance
054122,"ELITE GARMENTS INTERNATIONAL INC","STORE CONSIGNOR","Men's Wear,Women's Wear 1,Kids' Wear - Girls,Kultura"
050151,"ELLISON ENTERPRISES CORPORATION",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Boys' Teen Wear,Women's Wear 3,Toys,Men's Wear Plus,Character Shop"
050362,"ELRO RETAIL CORPORATION",OUTRIGHT,"Kids' Shoes"
050254,"EM-O INDUSTRIAL MFG CORP",OUTRIGHT,"Kids' Shoes"
050296,"ENCHONG Y MARKETING CORP",OUTRIGHT,"Men's Accessories,Women's Accessories,Kids' Accessories"
050308,"EURO FOODS PHILS",OUTRIGHT,"Pet Express"
050690,"EURO PACIFIC LINK INTL CORP",OUTRIGHT,Stationery
050324,"EUROWEAR MARKETING CORPORATION",OUTRIGHT,"Kids' Wear - Girls,Crate And Barrel"
050370,"EVER BILENA COSMETICS, INC.",OUTRIGHT,Watsons
050262,"EVERGOOD PLASTIC INDUSTRY INC",OUTRIGHT,"Pet Express"
050043,"EVERGOOD UNLIMITED CORPORATION",OUTRIGHT,"Women's Accessories,Appliance,Kitchenware,Hardware,Watsons"
054023,"EVERGROWTH GARMENT MFG INC","STORE CONSIGNOR","Men's Wear"
050942,"EVERYDAY PRODUCTS CORPORATION",OUTRIGHT,"Our Home,Decorations & Accessories,Hardware,Crate And Barrel"
054044,"EVERYTHING RETAIL INDL & COMML CO INC","STORE CONSIGNOR",Hardware
050259,"EXCLUSIVE PET RESOURCES INCORPORATED",OUTRIGHT,"Pet Express"
054104,"EXPONENT-KONKA GROUP INC","STORE CONSIGNOR",Appliance
050263,"EZYDOG ENTERPRISE",OUTRIGHT,"Pet Express"
060444,"FAB-O-LOUS GARMENTS CORP.",OUTRIGHT,"Smart Buy"
060304,"FALCON INTERNATIONAL TRADING",OUTRIGHT,"Boys' Teen Wear,Bags,Babies' Accs & Furns"
060380,"FATTY BRAIN TOYS INC",OUTRIGHT,Toys
060394,"FELINE APPAREL INCORPORATED",OUTRIGHT,"Babies' Wear,Bags,Kultura,Toys,Character Shop"
060384,"FEMFABULUOS INC.",OUTRIGHT,"Women's Wear 1,Women's Wear 3"
060197,"FINE INTERIORS TRADING ANDMANUFACTURING INC",OUTRIGHT,"Furniture & Fixtures"
064008,"FOOTACTION INTERNATIONAL MANUFACTURINGCORPORATION","STORE CONSIGNOR","Men's Shoes,Women's Shoes,Sports Central"
060335,"FORCE GEAR INTL CORP",OUTRIGHT,Luggage
064033,"FOREVER BEST FRIENDS INC","STORE CONSIGNOR","Character Shop"
060199,"FORTUNE BUDDIES CORP",OUTRIGHT,"Appliance,Kitchenware"
060386,"FRONTIERGADGET INC.",OUTRIGHT,"Men's Accessories,Stationery,Character Shop"
060230,"FUN SERVICES INC. / CARNEVALE",OUTRIGHT,"Surplus Shop,Kids' Accessories,Kultura,Linens & Accessories,Toys"
064119,"FUNIMATION MAGIC INC","STORE CONSIGNOR","Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Kids' Accessories"
060331,"FUNSHOES TRADING CORPORATION",OUTRIGHT,"Kids' Shoes,Toys,Character Shop"
060416,"FURNE N' STYLE CORPORATION",OUTRIGHT,"Our Home,Furniture & Fixtures,Guam Island"
060664,"FURNITURE CONTRACTORS INC",OUTRIGHT,"Our Home,Furniture & Fixtures"
070004,"G.T.K. TRADING",OUTRIGHT,"Hardware,Stationery"
074186,"GALVEZ HANDICRAFTS","STORE CONSIGNOR",Kultura
074001,"GARDEN BARN INC","STORE CONSIGNOR","Storage & Organizers,Our Home,Kitchenware,Tableware,Decorations & Accessories,Hardware,Pet Express,Crate And Barrel,Watsons"
070258,"GENTLE STAR TRADING CORP",OUTRIGHT,"Pet Express"
070248,"GENTRO INT'L. PRODUCTS INC.",OUTRIGHT,"Babies' Accs & Furns,Watsons"
070421,"GETZ BROS PHILIPPINES INC",OUTRIGHT,Watsons
070014,"GEUEL HANDICRAFTS",OUTRIGHT,"Kultura,Decorations & Accessories"
070726,"GIFTS AND PACKAGES DESIGN CENTER",OUTRIGHT,"Women's Accessories,Our Home,Linens & Accessories,Decorations & Accessories,Stationery"
070827,"GIFTS GADGETS & COLLECTIBLES INC",OUTRIGHT,"Kids' Shoes,Toys,Character Shop"
070363,"GLASSTECH CORPORATION",OUTRIGHT,"Storage & Organizers,Kitchenware,Tableware,Decorations & Accessories,Hardware,Toys,Pet Express"
070516,"GLF MABUHAY TRADING INTERNATIONAL INC",OUTRIGHT,Kultura
070501,"GLOBALSIX CORP",OUTRIGHT,"Kids' Accessories,Toys,Character Shop"
070646,"GLOBE INTL DISTRIBUTOR CENTER INC",OUTRIGHT,Hardware
070464,"GLOIRE UNLIMITED CO",OUTRIGHT,Watsons
074149,"GLYNYZ ACCESSORIES INTL CO","STORE CONSIGNOR",Kultura
070181,"GNP TRADING CORPORATION",OUTRIGHT,"Kultura,Linens & Accessories,Snacks,Watsons"
070840,"GODSPEED SPORTS CORPORATION",OUTRIGHT,Toys
070408,"GOLD GLORY FASHION ENTERPRISES",OUTRIGHT,"Kids' Accessories"
070639,"GOLDEN ABC INC",OUTRIGHT,Watsons
070888,"GOLDEN FASHION ENTERPRISE INC",OUTRIGHT,"Storage & Organizers,Our Home,Furniture & Fixtures,Kitchenware,Linens & Accessories,Hardware,Stationery"
070459,"GOLDEN FORTRESS MARKET PLACE INC",OUTRIGHT,"Women's Wear 2"
070686,"GOLDEN UNION FOOTWEAR INC",OUTRIGHT,"Kids' Shoes"
070342,"GOLDTECH INTL DISTRIBUTORS INC",OUTRIGHT,Appliance
070356,"GOLDWINGS STATIONERY PRODUCTS INC",OUTRIGHT,Stationery
070816,"GOLTON CORPORATION",OUTRIGHT,"Babies' Accs & Furns"
070418,"GOOD SHEPHERD MANUFACTURING CORPORATION",OUTRIGHT,"Storage & Organizers,Decorations & Accessories,Hardware"
070412,"GRAMANS FASHION,  INC.",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear,Boys' Teen Wear,Kultura,Women's Wear 3"
070448,"GRANDTEX TRADING",OUTRIGHT,"Linens & Accessories,Watsons"
070196,"GREAT HOME MAKERS ENTERPRISES",OUTRIGHT,"Our Home,Tableware,Decorations & Accessories"
074125,"GREENFLEX INTL CORP","STORE CONSIGNOR","Decorations & Accessories,Crate And Barrel"
074139,"GREPAC TECHNOLOGIES INC","STORE CONSIGNOR",Hardware
070188,"GREYHOUND MARKETING CORPORATION",OUTRIGHT,"Babies' Accs & Furns,Toys"
070239,"GSI TRADING COMPANY",OUTRIGHT,"Toys,Stationery,Character Shop"
070378,"GTC-ALDIS PHILIPPINES INC",OUTRIGHT,Appliance
070451,"GTCOSMETICS MANUFACTURING INC",OUTRIGHT,Watsons
080374,"H & A INTERNATIONAL INC",OUTRIGHT,Toys
080313,"HAPPY WEAVES HANDMADE ARTISANHANDICRAFTS",OUTRIGHT,Kultura
080293,"HAYASHI RACING SALES CENTER",OUTRIGHT,"Men's Accessories,Hardware,Character Shop"
080170,"HEALTH AMENDMENTS, INC.",OUTRIGHT,"Babies' Accs & Furns,Watsons"
080277,"HEALTHY INNOVATION DISTRIBUTION INC",OUTRIGHT,"Babies' Accs & Furns,Toys,Snacks,Character Shop,Watsons"
080045,"HEBRON INTERNATIONAL SALES CORPORATION",OUTRIGHT,"Storage & Organizers,Stationery,Character Shop"
080525,"HELLO DOLLY MANUFACTURING",OUTRIGHT,"Babies' Wear,Babies' Accs & Furns,Linens & Accessories"
080276,"HENTA MARKETING CORPORATION",OUTRIGHT,"Storage & Organizers,Our Home,Furniture & Fixtures,Kultura"
080297,"HER-Z COLLECTION INC.",OUTRIGHT,"Women's Wear 1,Kultura"
080320,"HIGH LIFE MARKETING INTERNATIONAL",OUTRIGHT,Tableware
080280,"HIP INTERTRADE SALES INC",OUTRIGHT,"Character Shop"
080054,"HI-PRO INTERNATIONAL LTD CORPORATION",OUTRIGHT,"Babies' Accs & Furns,Storage & Organizers,Hardware,Stationery"
084139,"HMS DEVELOPMENT CORPORATION","STORE CONSIGNOR","Crate And Barrel"
080197,"HOME EXPRESSIONS CONCEPTS, INC.",OUTRIGHT,"Babies' Accs & Furns,Linens & Accessories"
080407,"HOME FASHION COMMERCIAL",OUTRIGHT,"Our Home,Furniture & Fixtures,Hardware"
080278,"HOMEDIRECT INC.",OUTRIGHT,"Kultura,Tableware,Decorations & Accessories"
080284,"HOPEWELL SALES CORPORATION",OUTRIGHT,"Luggage,Storage & Organizers,Tableware,Linens & Accessories"
080296,"HOT DISK CORP",OUTRIGHT,"Appliance,Hardware"
